1307	GCF_902702775.1_9401240_genomic.fna.gz	GCF_902702775.1_9401240_genomic.gbff.gz
1307	GCF_902702755.1_S10_genomic.fna.gz	GCF_902702755.1_S10_genomic.gbff.gz
1307	GCF_013488165.1_ASM1348816v1_genomic.fna.gz	GCF_013488165.1_ASM1348816v1_genomic.gbff.gz
1307	GCF_013488085.1_ASM1348808v1_genomic.fna.gz	GCF_013488085.1_ASM1348808v1_genomic.gbff.gz
1307	GCF_013488145.1_ASM1348814v1_genomic.fna.gz	GCF_013488145.1_ASM1348814v1_genomic.gbff.gz
1307	GCF_013488125.1_ASM1348812v1_genomic.fna.gz	GCF_013488125.1_ASM1348812v1_genomic.gbff.gz
1307	GCF_013488105.1_ASM1348810v1_genomic.fna.gz	GCF_013488105.1_ASM1348810v1_genomic.gbff.gz
1307	GCF_013488185.1_ASM1348818v1_genomic.fna.gz	GCF_013488185.1_ASM1348818v1_genomic.gbff.gz
1307	GCF_014192345.1_ASM1419234v1_genomic.fna.gz	GCF_014192345.1_ASM1419234v1_genomic.gbff.gz
1307	GCF_014192525.1_ASM1419252v1_genomic.fna.gz	GCF_014192525.1_ASM1419252v1_genomic.gbff.gz
1307	GCF_014843055.1_ASM1484305v1_genomic.fna.gz	GCF_014843055.1_ASM1484305v1_genomic.gbff.gz
1307	GCF_014843075.1_ASM1484307v1_genomic.fna.gz	GCF_014843075.1_ASM1484307v1_genomic.gbff.gz
1307	GCF_014874555.1_ASM1487455v1_genomic.fna.gz	GCF_014874555.1_ASM1487455v1_genomic.gbff.gz
1307	GCF_014843095.1_ASM1484309v1_genomic.fna.gz	GCF_014843095.1_ASM1484309v1_genomic.gbff.gz
1307	GCF_015908985.1_ASM1590898v1_genomic.fna.gz	GCF_015908985.1_ASM1590898v1_genomic.gbff.gz
1307	GCF_015908885.1_ASM1590888v1_genomic.fna.gz	GCF_015908885.1_ASM1590888v1_genomic.gbff.gz
1307	GCF_016774475.1_ASM1677447v1_genomic.fna.gz	GCF_016774475.1_ASM1677447v1_genomic.gbff.gz
1307	GCF_017309405.1_ASM1730940v1_genomic.fna.gz	GCF_017309405.1_ASM1730940v1_genomic.gbff.gz
1307	GCF_017372155.1_ASM1737215v1_genomic.fna.gz	GCF_017372155.1_ASM1737215v1_genomic.gbff.gz
1307	GCF_018885285.1_ASM1888528v1_genomic.fna.gz	GCF_018885285.1_ASM1888528v1_genomic.gbff.gz
1307	GCF_019297755.1_ASM1929775v1_genomic.fna.gz	GCF_019297755.1_ASM1929775v1_genomic.gbff.gz
1307	GCF_019856355.1_ASM1985635v1_genomic.fna.gz	GCF_019856355.1_ASM1985635v1_genomic.gbff.gz
1307	GCF_019856375.1_ASM1985637v1_genomic.fna.gz	GCF_019856375.1_ASM1985637v1_genomic.gbff.gz
1307	GCF_019856415.1_ASM1985641v1_genomic.fna.gz	GCF_019856415.1_ASM1985641v1_genomic.gbff.gz
1307	GCF_019856395.1_ASM1985639v1_genomic.fna.gz	GCF_019856395.1_ASM1985639v1_genomic.gbff.gz
1307	GCF_019856315.1_ASM1985631v1_genomic.fna.gz	GCF_019856315.1_ASM1985631v1_genomic.gbff.gz
1307	GCF_019856475.1_ASM1985647v1_genomic.fna.gz	GCF_019856475.1_ASM1985647v1_genomic.gbff.gz
1307	GCF_019856275.1_ASM1985627v1_genomic.fna.gz	GCF_019856275.1_ASM1985627v1_genomic.gbff.gz
1307	GCF_016887735.2_ASM1688773v2_genomic.fna.gz	GCF_016887735.2_ASM1688773v2_genomic.gbff.gz
1307	GCF_019967855.1_ASM1996785v1_genomic.fna.gz	GCF_019967855.1_ASM1996785v1_genomic.gbff.gz
1307	GCF_020462325.1_ASM2046232v1_genomic.fna.gz	GCF_020462325.1_ASM2046232v1_genomic.gbff.gz
1307	GCF_020541945.1_ASM2054194v1_genomic.fna.gz	GCF_020541945.1_ASM2054194v1_genomic.gbff.gz
1307	GCF_020542045.1_ASM2054204v1_genomic.fna.gz	GCF_020542045.1_ASM2054204v1_genomic.gbff.gz
1307	GCF_020542025.1_ASM2054202v1_genomic.fna.gz	GCF_020542025.1_ASM2054202v1_genomic.gbff.gz
1307	GCF_020541965.1_ASM2054196v1_genomic.fna.gz	GCF_020541965.1_ASM2054196v1_genomic.gbff.gz
1307	GCF_021729385.1_ASM2172938v1_genomic.fna.gz	GCF_021729385.1_ASM2172938v1_genomic.gbff.gz
1307	GCF_021729405.1_ASM2172940v1_genomic.fna.gz	GCF_021729405.1_ASM2172940v1_genomic.gbff.gz
1307	GCF_022354845.1_ASM2235484v1_genomic.fna.gz	GCF_022354845.1_ASM2235484v1_genomic.gbff.gz
1307	GCF_022964955.1_ASM2296495v1_genomic.fna.gz	GCF_022964955.1_ASM2296495v1_genomic.gbff.gz
1307	GCF_023023005.1_ASM2302300v1_genomic.fna.gz	GCF_023023005.1_ASM2302300v1_genomic.gbff.gz
1307	GCF_024206615.1_ASM2420661v1_genomic.fna.gz	GCF_024206615.1_ASM2420661v1_genomic.gbff.gz
1307	GCF_024206635.1_ASM2420663v1_genomic.fna.gz	GCF_024206635.1_ASM2420663v1_genomic.gbff.gz
1307	GCF_024206595.1_ASM2420659v1_genomic.fna.gz	GCF_024206595.1_ASM2420659v1_genomic.gbff.gz
1307	GCF_024206695.1_ASM2420669v1_genomic.fna.gz	GCF_024206695.1_ASM2420669v1_genomic.gbff.gz
1307	GCF_024206675.1_ASM2420667v1_genomic.fna.gz	GCF_024206675.1_ASM2420667v1_genomic.gbff.gz
1307	GCF_024206755.1_ASM2420675v1_genomic.fna.gz	GCF_024206755.1_ASM2420675v1_genomic.gbff.gz
1307	GCF_024206735.1_ASM2420673v1_genomic.fna.gz	GCF_024206735.1_ASM2420673v1_genomic.gbff.gz
1307	GCF_024206715.1_ASM2420671v1_genomic.fna.gz	GCF_024206715.1_ASM2420671v1_genomic.gbff.gz
1307	GCF_024206655.1_ASM2420665v1_genomic.fna.gz	GCF_024206655.1_ASM2420665v1_genomic.gbff.gz
1307	GCF_024220075.1_ASM2422007v1_genomic.fna.gz	GCF_024220075.1_ASM2422007v1_genomic.gbff.gz
1307	GCF_024220115.1_ASM2422011v1_genomic.fna.gz	GCF_024220115.1_ASM2422011v1_genomic.gbff.gz
1307	GCF_024498155.1_ASM2449815v1_genomic.fna.gz	GCF_024498155.1_ASM2449815v1_genomic.gbff.gz
1307	GCF_024582755.1_ASM2458275v1_genomic.fna.gz	GCF_024582755.1_ASM2458275v1_genomic.gbff.gz
1307	GCF_024583035.1_ASM2458303v1_genomic.fna.gz	GCF_024583035.1_ASM2458303v1_genomic.gbff.gz
1307	GCF_024582915.1_ASM2458291v1_genomic.fna.gz	GCF_024582915.1_ASM2458291v1_genomic.gbff.gz
1307	GCF_024583015.1_ASM2458301v1_genomic.fna.gz	GCF_024583015.1_ASM2458301v1_genomic.gbff.gz
1307	GCF_024583095.1_ASM2458309v1_genomic.fna.gz	GCF_024583095.1_ASM2458309v1_genomic.gbff.gz
1307	GCF_024582935.1_ASM2458293v1_genomic.fna.gz	GCF_024582935.1_ASM2458293v1_genomic.gbff.gz
1307	GCF_024583055.1_ASM2458305v1_genomic.fna.gz	GCF_024583055.1_ASM2458305v1_genomic.gbff.gz
1307	GCF_024582955.1_ASM2458295v1_genomic.fna.gz	GCF_024582955.1_ASM2458295v1_genomic.gbff.gz
1307	GCF_024582995.1_ASM2458299v1_genomic.fna.gz	GCF_024582995.1_ASM2458299v1_genomic.gbff.gz
1307	GCF_024583075.1_ASM2458307v1_genomic.fna.gz	GCF_024583075.1_ASM2458307v1_genomic.gbff.gz
1307	GCF_024582975.1_ASM2458297v1_genomic.fna.gz	GCF_024582975.1_ASM2458297v1_genomic.gbff.gz
1307	GCF_024583135.1_ASM2458313v1_genomic.fna.gz	GCF_024583135.1_ASM2458313v1_genomic.gbff.gz
1307	GCF_024583115.1_ASM2458311v1_genomic.fna.gz	GCF_024583115.1_ASM2458311v1_genomic.gbff.gz
1307	GCF_025946945.1_ASM2594694v1_genomic.fna.gz	GCF_025946945.1_ASM2594694v1_genomic.gbff.gz
1307	GCF_025946885.1_ASM2594688v1_genomic.fna.gz	GCF_025946885.1_ASM2594688v1_genomic.gbff.gz
1307	GCF_025946905.1_ASM2594690v1_genomic.fna.gz	GCF_025946905.1_ASM2594690v1_genomic.gbff.gz
1307	GCF_025946925.1_ASM2594692v1_genomic.fna.gz	GCF_025946925.1_ASM2594692v1_genomic.gbff.gz
1307	GCF_025946865.1_ASM2594686v1_genomic.fna.gz	GCF_025946865.1_ASM2594686v1_genomic.gbff.gz
1307	GCF_025980045.1_ASM2598004v1_genomic.fna.gz	GCF_025980045.1_ASM2598004v1_genomic.gbff.gz
1307	GCF_029203915.1_ASM2920391v1_genomic.fna.gz	GCF_029203915.1_ASM2920391v1_genomic.gbff.gz
1307	GCF_029542065.1_ASM2954206v1_genomic.fna.gz	GCF_029542065.1_ASM2954206v1_genomic.gbff.gz
1307	GCF_029542025.1_ASM2954202v1_genomic.fna.gz	GCF_029542025.1_ASM2954202v1_genomic.gbff.gz
1307	GCF_029542385.1_ASM2954238v1_genomic.fna.gz	GCF_029542385.1_ASM2954238v1_genomic.gbff.gz
1307	GCF_947098835.1_861160_LM_A_genomic.fna.gz	GCF_947098835.1_861160_LM_A_genomic.gbff.gz
1307	GCF_947097575.1_861160_dxerD_hsdSE_genomic.fna.gz	GCF_947097575.1_861160_dxerD_hsdSE_genomic.gbff.gz
1307	GCF_947098855.1_861160_WT_genomic.fna.gz	GCF_947098855.1_861160_WT_genomic.gbff.gz
1307	GCF_947096915.1_861160_dxerD_HsdSA_genomic.fna.gz	GCF_947096915.1_861160_dxerD_HsdSA_genomic.gbff.gz
1307	GCF_947098765.1_861160_LM_H_genomic.fna.gz	GCF_947098765.1_861160_LM_H_genomic.gbff.gz
1307	GCF_947099305.1_861160_dhsdS_genomic.fna.gz	GCF_947099305.1_861160_dhsdS_genomic.gbff.gz
1308	GCF_000971665.1_ASM97166v1_genomic.fna.gz	GCF_000971665.1_ASM97166v1_genomic.gbff.gz
1308	GCF_001008015.1_ASM100801v1_genomic.fna.gz	GCF_001008015.1_ASM100801v1_genomic.gbff.gz
1308	GCF_001514435.1_ASM151443v1_genomic.fna.gz	GCF_001514435.1_ASM151443v1_genomic.gbff.gz
1308	GCF_001280285.1_ASM128028v1_genomic.fna.gz	GCF_001280285.1_ASM128028v1_genomic.gbff.gz
1308	GCF_001663795.1_ASM166379v1_genomic.fna.gz	GCF_001663795.1_ASM166379v1_genomic.gbff.gz
1308	GCF_001685375.1_ASM168537v1_genomic.fna.gz	GCF_001685375.1_ASM168537v1_genomic.gbff.gz
1308	GCF_001705585.1_ASM170558v1_genomic.fna.gz	GCF_001705585.1_ASM170558v1_genomic.gbff.gz
1308	GCF_001855705.1_ASM185570v1_genomic.fna.gz	GCF_001855705.1_ASM185570v1_genomic.gbff.gz
1308	GCF_002012365.1_ASM201236v1_genomic.fna.gz	GCF_002012365.1_ASM201236v1_genomic.gbff.gz
1308	GCF_900094135.1_ASM90009413v1_genomic.fna.gz	GCF_900094135.1_ASM90009413v1_genomic.gbff.gz
1308	GCF_002286255.1_ASM228625v1_genomic.fna.gz	GCF_002286255.1_ASM228625v1_genomic.gbff.gz
1308	GCF_002443035.1_ASM244303v1_genomic.fna.gz	GCF_002443035.1_ASM244303v1_genomic.gbff.gz
1308	GCF_002846155.1_ASM284615v1_genomic.fna.gz	GCF_002846155.1_ASM284615v1_genomic.gbff.gz
1308	GCF_002846075.1_ASM284607v1_genomic.fna.gz	GCF_002846075.1_ASM284607v1_genomic.gbff.gz
1308	GCF_002843115.1_ASM284311v1_genomic.fna.gz	GCF_002843115.1_ASM284311v1_genomic.gbff.gz
1308	GCF_900474985.1_41965_C01_genomic.fna.gz	GCF_900474985.1_41965_C01_genomic.gbff.gz
1308	GCF_900492165.1_chr1_genomic.fna.gz	GCF_900492165.1_chr1_genomic.gbff.gz
1308	GCF_003402855.1_ASM340285v1_genomic.fna.gz	GCF_003402855.1_ASM340285v1_genomic.gbff.gz
1308	GCF_004114735.1_ASM411473v1_genomic.fna.gz	GCF_004114735.1_ASM411473v1_genomic.gbff.gz
1308	GCF_003443395.1_ASM344339v1_genomic.fna.gz	GCF_003443395.1_ASM344339v1_genomic.gbff.gz
1308	GCF_009856565.1_ASM985656v1_genomic.fna.gz	GCF_009856565.1_ASM985656v1_genomic.gbff.gz
1308	GCF_010120595.1_ASM1012059v1_genomic.fna.gz	GCF_010120595.1_ASM1012059v1_genomic.gbff.gz
1308	GCF_010692845.1_ASM1069284v1_genomic.fna.gz	GCF_010692845.1_ASM1069284v1_genomic.gbff.gz
1308	GCF_011801285.1_ASM1180128v1_genomic.fna.gz	GCF_011801285.1_ASM1180128v1_genomic.gbff.gz
1308	GCF_013307185.1_ASM1330718v1_genomic.fna.gz	GCF_013307185.1_ASM1330718v1_genomic.gbff.gz
1308	GCF_013307265.1_ASM1330726v1_genomic.fna.gz	GCF_013307265.1_ASM1330726v1_genomic.gbff.gz
1308	GCF_013307285.1_ASM1330728v1_genomic.fna.gz	GCF_013307285.1_ASM1330728v1_genomic.gbff.gz
1308	GCF_903886475.1_Streptococcus_thermophilus_CIRM_65_genomic.fna.gz	GCF_903886475.1_Streptococcus_thermophilus_CIRM_65_genomic.gbff.gz
1308	GCF_903886595.1_Streptococcus_thermophilus_CIRM_956_genomic.fna.gz	GCF_903886595.1_Streptococcus_thermophilus_CIRM_956_genomic.gbff.gz
1308	GCF_903886635.1_Streptococcus_thermophilus_CIRM_772_genomic.fna.gz	GCF_903886635.1_Streptococcus_thermophilus_CIRM_772_genomic.gbff.gz
1308	GCF_903885985.1_Streptococcus_thermophilus_CIRM_18_genomic.fna.gz	GCF_903885985.1_Streptococcus_thermophilus_CIRM_18_genomic.gbff.gz
1308	GCF_903886195.1_Streptococcus_thermophilus_CIRM_23_genomic.fna.gz	GCF_903886195.1_Streptococcus_thermophilus_CIRM_23_genomic.gbff.gz
1308	GCF_903886205.1_Streptococcus_thermophilus_CIRM_29_genomic.fna.gz	GCF_903886205.1_Streptococcus_thermophilus_CIRM_29_genomic.gbff.gz
1308	GCF_903886505.1_Streptococcus_thermophilus_CIRM_336_genomic.fna.gz	GCF_903886505.1_Streptococcus_thermophilus_CIRM_336_genomic.gbff.gz
1308	GCF_903886345.1_Streptococcus_thermophilus_CIRM_32_genomic.fna.gz	GCF_903886345.1_Streptococcus_thermophilus_CIRM_32_genomic.gbff.gz
1308	GCF_903886385.1_Streptococcus_thermophilus_CIRM_36_genomic.fna.gz	GCF_903886385.1_Streptococcus_thermophilus_CIRM_36_genomic.gbff.gz
1308	GCF_903884415.1_Streptococcus_thermophilus_CIRM_16_genomic.fna.gz	GCF_903884415.1_Streptococcus_thermophilus_CIRM_16_genomic.gbff.gz
1308	GCF_903886285.1_Streptococcus_thermophilus_CIRM_30_genomic.fna.gz	GCF_903886285.1_Streptococcus_thermophilus_CIRM_30_genomic.gbff.gz
1308	GCF_903886075.1_Streptococcus_thermophilus_CIRM_19_genomic.fna.gz	GCF_903886075.1_Streptococcus_thermophilus_CIRM_19_genomic.gbff.gz
1308	GCF_903886645.1_Streptococcus_thermophilus_CIRM_368_genomic.fna.gz	GCF_903886645.1_Streptococcus_thermophilus_CIRM_368_genomic.gbff.gz
1308	GCF_903891025.1_Streptococcus_thermophilus_CIRM_1055_genomic.fna.gz	GCF_903891025.1_Streptococcus_thermophilus_CIRM_1055_genomic.gbff.gz
1308	GCF_903891135.1_Streptococcus_thermophilus_CIRM_1121_genomic.fna.gz	GCF_903891135.1_Streptococcus_thermophilus_CIRM_1121_genomic.gbff.gz
1308	GCF_903891305.1_Streptococcus_thermophilus_CIRM_2101_genomic.fna.gz	GCF_903891305.1_Streptococcus_thermophilus_CIRM_2101_genomic.gbff.gz
1308	GCF_903886745.1_Streptococcus_thermophilus_CIRM_961_genomic.fna.gz	GCF_903886745.1_Streptococcus_thermophilus_CIRM_961_genomic.gbff.gz
1308	GCF_903890635.1_Streptococcus_thermophilus_CIRM_967_genomic.fna.gz	GCF_903890635.1_Streptococcus_thermophilus_CIRM_967_genomic.gbff.gz
1308	GCF_903890905.1_Streptococcus_thermophilus_CIRM_1048_genomic.fna.gz	GCF_903890905.1_Streptococcus_thermophilus_CIRM_1048_genomic.gbff.gz
1308	GCF_903890825.1_Streptococcus_thermophilus_CIRM_1047_genomic.fna.gz	GCF_903890825.1_Streptococcus_thermophilus_CIRM_1047_genomic.gbff.gz
1308	GCF_903890815.1_Streptococcus_thermophilus_CIRM_1035_genomic.fna.gz	GCF_903890815.1_Streptococcus_thermophilus_CIRM_1035_genomic.gbff.gz
1308	GCF_903891205.1_Streptococcus_thermophilus_CIRM_1125_genomic.fna.gz	GCF_903891205.1_Streptococcus_thermophilus_CIRM_1125_genomic.gbff.gz
1308	GCF_903891195.1_Streptococcus_thermophilus_CIRM_1122_genomic.fna.gz	GCF_903891195.1_Streptococcus_thermophilus_CIRM_1122_genomic.gbff.gz
1308	GCF_903890795.1_Streptococcus_thermophilus_CIRM_1046_genomic.fna.gz	GCF_903890795.1_Streptococcus_thermophilus_CIRM_1046_genomic.gbff.gz
1308	GCF_903960675.1_Streptococcus_thermophilus_CIRM_67_genomic.fna.gz	GCF_903960675.1_Streptococcus_thermophilus_CIRM_67_genomic.gbff.gz
1308	GCF_903891105.1_Streptococcus_thermophilus_CIRM_1116_genomic.fna.gz	GCF_903891105.1_Streptococcus_thermophilus_CIRM_1116_genomic.gbff.gz
1308	GCF_903890945.1_Streptococcus_thermophilus_CIRM_1050_genomic.fna.gz	GCF_903890945.1_Streptococcus_thermophilus_CIRM_1050_genomic.gbff.gz
1308	GCF_903891245.1_Streptococcus_thermophilus_CIRM_1358_genomic.fna.gz	GCF_903891245.1_Streptococcus_thermophilus_CIRM_1358_genomic.gbff.gz
1308	GCF_903890925.1_Streptococcus_thermophilus_CIRM_1049_genomic.fna.gz	GCF_903890925.1_Streptococcus_thermophilus_CIRM_1049_genomic.gbff.gz
1308	GCF_903891015.1_Streptococcus_thermophilus_CIRM_1051_genomic.fna.gz	GCF_903891015.1_Streptococcus_thermophilus_CIRM_1051_genomic.gbff.gz
1308	GCF_903890695.1_Streptococcus_thermophilus_CIRM_998_genomic.fna.gz	GCF_903890695.1_Streptococcus_thermophilus_CIRM_998_genomic.gbff.gz
1308	GCF_015190465.1_ASM1519046v1_genomic.fna.gz	GCF_015190465.1_ASM1519046v1_genomic.gbff.gz
1308	GCF_017360085.1_ASM1736008v1_genomic.fna.gz	GCF_017360085.1_ASM1736008v1_genomic.gbff.gz
1308	GCF_017360005.1_ASM1736000v1_genomic.fna.gz	GCF_017360005.1_ASM1736000v1_genomic.gbff.gz
1308	GCF_017360245.1_ASM1736024v1_genomic.fna.gz	GCF_017360245.1_ASM1736024v1_genomic.gbff.gz
1308	GCF_017359825.1_ASM1735982v1_genomic.fna.gz	GCF_017359825.1_ASM1735982v1_genomic.gbff.gz
1308	GCF_017359885.1_ASM1735988v1_genomic.fna.gz	GCF_017359885.1_ASM1735988v1_genomic.gbff.gz
1308	GCF_017360165.1_ASM1736016v1_genomic.fna.gz	GCF_017360165.1_ASM1736016v1_genomic.gbff.gz
1308	GCF_017360305.1_ASM1736030v1_genomic.fna.gz	GCF_017360305.1_ASM1736030v1_genomic.gbff.gz
1308	GCF_017584245.1_ASM1758424v1_genomic.fna.gz	GCF_017584245.1_ASM1758424v1_genomic.gbff.gz
1308	GCF_018219175.1_ASM1821917v1_genomic.fna.gz	GCF_018219175.1_ASM1821917v1_genomic.gbff.gz
1308	GCF_019450155.1_ASM1945015v1_genomic.fna.gz	GCF_019450155.1_ASM1945015v1_genomic.gbff.gz
1308	GCF_020844005.1_ASM2084400v1_genomic.fna.gz	GCF_020844005.1_ASM2084400v1_genomic.gbff.gz
1308	GCF_022024355.1_ASM2202435v1_genomic.fna.gz	GCF_022024355.1_ASM2202435v1_genomic.gbff.gz
1308	GCF_023207975.1_ASM2320797v1_genomic.fna.gz	GCF_023207975.1_ASM2320797v1_genomic.gbff.gz
1308	GCF_023278025.1_ASM2327802v1_genomic.fna.gz	GCF_023278025.1_ASM2327802v1_genomic.gbff.gz
1308	GCF_024334065.1_ASM2433406v1_genomic.fna.gz	GCF_024334065.1_ASM2433406v1_genomic.gbff.gz
1308	GCF_024665315.1_ASM2466531v1_genomic.fna.gz	GCF_024665315.1_ASM2466531v1_genomic.gbff.gz
1308	GCF_024731205.1_ASM2473120v1_genomic.fna.gz	GCF_024731205.1_ASM2473120v1_genomic.gbff.gz
1308	GCF_025739165.1_ASM2573916v1_genomic.fna.gz	GCF_025739165.1_ASM2573916v1_genomic.gbff.gz
1308	GCF_025739325.1_ASM2573932v1_genomic.fna.gz	GCF_025739325.1_ASM2573932v1_genomic.gbff.gz
1308	GCF_025948295.1_ASM2594829v1_genomic.fna.gz	GCF_025948295.1_ASM2594829v1_genomic.gbff.gz
1308	GCF_027557675.1_ASM2755767v1_genomic.fna.gz	GCF_027557675.1_ASM2755767v1_genomic.gbff.gz
1308	GCF_028463905.1_ASM2846390v1_genomic.fna.gz	GCF_028463905.1_ASM2846390v1_genomic.gbff.gz
1308	na_genomic.fna.gz	na_genomic.gbff.gz
1309	GCF_001558215.1_ASM155821v1_genomic.fna.gz	GCF_001558215.1_ASM155821v1_genomic.gbff.gz
1309	GCF_002155285.1_ASM215528v1_genomic.fna.gz	GCF_002155285.1_ASM215528v1_genomic.gbff.gz
1309	GCF_002995555.1_ASM299555v1_genomic.fna.gz	GCF_002995555.1_ASM299555v1_genomic.gbff.gz
1309	GCF_900475095.1_42197_E01_genomic.fna.gz	GCF_900475095.1_42197_E01_genomic.gbff.gz
1309	GCF_900636835.1_44503_F02_genomic.fna.gz	GCF_900636835.1_44503_F02_genomic.gbff.gz
1309	GCF_006739205.1_ASM673920v1_genomic.fna.gz	GCF_006739205.1_ASM673920v1_genomic.gbff.gz
1309	GCF_008831325.1_ASM883132v1_genomic.fna.gz	GCF_008831325.1_ASM883132v1_genomic.gbff.gz
1309	GCF_008831345.1_ASM883134v1_genomic.fna.gz	GCF_008831345.1_ASM883134v1_genomic.gbff.gz
1309	GCF_008831365.1_ASM883136v1_genomic.fna.gz	GCF_008831365.1_ASM883136v1_genomic.gbff.gz
1309	GCF_009738105.1_ASM973810v1_genomic.fna.gz	GCF_009738105.1_ASM973810v1_genomic.gbff.gz
1309	GCF_011765545.1_ASM1176554v1_genomic.fna.gz	GCF_011765545.1_ASM1176554v1_genomic.gbff.gz
1309	GCF_011765485.1_ASM1176548v1_genomic.fna.gz	GCF_011765485.1_ASM1176548v1_genomic.gbff.gz
1309	GCF_011765525.1_ASM1176552v1_genomic.fna.gz	GCF_011765525.1_ASM1176552v1_genomic.gbff.gz
1309	GCF_011765505.1_ASM1176550v1_genomic.fna.gz	GCF_011765505.1_ASM1176550v1_genomic.gbff.gz
1309	GCF_012273155.1_ASM1227315v1_genomic.fna.gz	GCF_012273155.1_ASM1227315v1_genomic.gbff.gz
1309	GCF_014842815.3_ASM1484281v3_genomic.fna.gz	GCF_014842815.3_ASM1484281v3_genomic.gbff.gz
1309	GCF_019048645.1_ASM1904864v1_genomic.fna.gz	GCF_019048645.1_ASM1904864v1_genomic.gbff.gz
1309	GCF_024762155.1_ASM2476215v1_genomic.fna.gz	GCF_024762155.1_ASM2476215v1_genomic.gbff.gz
1309	GCF_024762175.1_ASM2476217v1_genomic.fna.gz	GCF_024762175.1_ASM2476217v1_genomic.gbff.gz
1309	GCF_024762195.1_ASM2476219v1_genomic.fna.gz	GCF_024762195.1_ASM2476219v1_genomic.gbff.gz
1310	GCF_003172975.1_ASM317297v1_genomic.fna.gz	GCF_003172975.1_ASM317297v1_genomic.gbff.gz
1310	GCF_003172995.1_ASM317299v1_genomic.fna.gz	GCF_003172995.1_ASM317299v1_genomic.gbff.gz
1310	GCF_003176795.1_ASM317679v1_genomic.fna.gz	GCF_003176795.1_ASM317679v1_genomic.gbff.gz
1310	GCF_003176815.1_ASM317681v1_genomic.fna.gz	GCF_003176815.1_ASM317681v1_genomic.gbff.gz
1310	GCF_900475395.1_43908_H01_genomic.fna.gz	GCF_900475395.1_43908_H01_genomic.gbff.gz
1310	GCF_900475365.1_43908_G01_genomic.fna.gz	GCF_900475365.1_43908_G01_genomic.gbff.gz
1311	GCF_000730215.1_ASM73021v2_genomic.fna.gz	GCF_000730215.1_ASM73021v2_genomic.gbff.gz
1311	GCF_000730255.1_ASM73025v1_genomic.fna.gz	GCF_000730255.1_ASM73025v1_genomic.gbff.gz
1311	GCF_000831105.1_ASM83110v1_genomic.fna.gz	GCF_000831105.1_ASM83110v1_genomic.gbff.gz
1311	GCF_000831125.1_ASM83112v1_genomic.fna.gz	GCF_000831125.1_ASM83112v1_genomic.gbff.gz
1311	GCF_000831145.1_ASM83114v1_genomic.fna.gz	GCF_000831145.1_ASM83114v1_genomic.gbff.gz
1311	GCF_001026925.1_ASM102692v1_genomic.fna.gz	GCF_001026925.1_ASM102692v1_genomic.gbff.gz
1311	GCF_001190885.1_ASM119088v1_genomic.fna.gz	GCF_001190885.1_ASM119088v1_genomic.gbff.gz
1311	GCF_001190805.1_ASM119080v1_genomic.fna.gz	GCF_001190805.1_ASM119080v1_genomic.gbff.gz
1311	GCF_001190845.1_ASM119084v1_genomic.fna.gz	GCF_001190845.1_ASM119084v1_genomic.gbff.gz
1311	GCF_001190825.1_ASM119082v1_genomic.fna.gz	GCF_001190825.1_ASM119082v1_genomic.gbff.gz
1311	GCF_001266635.1_ASM126663v1_genomic.fna.gz	GCF_001266635.1_ASM126663v1_genomic.gbff.gz
1311	GCF_001448985.1_ASM144898v1_genomic.fna.gz	GCF_001448985.1_ASM144898v1_genomic.gbff.gz
1311	GCF_001275545.2_ASM127554v2_genomic.fna.gz	GCF_001275545.2_ASM127554v2_genomic.gbff.gz
1311	GCF_001552035.1_ASM155203v1_genomic.fna.gz	GCF_001552035.1_ASM155203v1_genomic.gbff.gz
1311	GCF_001592385.1_ASM159238v1_genomic.fna.gz	GCF_001592385.1_ASM159238v1_genomic.gbff.gz
1311	GCF_001592425.1_ASM159242v1_genomic.fna.gz	GCF_001592425.1_ASM159242v1_genomic.gbff.gz
1311	GCF_001683515.1_ASM168351v1_genomic.fna.gz	GCF_001683515.1_ASM168351v1_genomic.gbff.gz
1311	GCF_001712835.1_ASM171283v1_genomic.fna.gz	GCF_001712835.1_ASM171283v1_genomic.gbff.gz
1311	GCF_900078265.1_SA111_genomic.fna.gz	GCF_900078265.1_SA111_genomic.gbff.gz
1311	GCF_001932715.1_ASM193271v1_genomic.fna.gz	GCF_001932715.1_ASM193271v1_genomic.gbff.gz
1311	GCF_002025005.1_ASM202500v1_genomic.fna.gz	GCF_002025005.1_ASM202500v1_genomic.gbff.gz
1311	GCF_002025025.1_ASM202502v1_genomic.fna.gz	GCF_002025025.1_ASM202502v1_genomic.gbff.gz
1311	GCF_900155855.1_BM110_genomic.fna.gz	GCF_900155855.1_BM110_genomic.gbff.gz
1311	GCF_002197365.1_ASM219736v1_genomic.fna.gz	GCF_002197365.1_ASM219736v1_genomic.gbff.gz
1311	GCF_002197205.1_ASM219720v1_genomic.fna.gz	GCF_002197205.1_ASM219720v1_genomic.gbff.gz
1311	GCF_002197285.1_ASM219728v1_genomic.fna.gz	GCF_002197285.1_ASM219728v1_genomic.gbff.gz
1311	GCF_002197245.1_ASM219724v1_genomic.fna.gz	GCF_002197245.1_ASM219724v1_genomic.gbff.gz
1311	GCF_002197305.1_ASM219730v1_genomic.fna.gz	GCF_002197305.1_ASM219730v1_genomic.gbff.gz
